id,tenant_domain,market_id,keyword_id,entity_type,entity_id,entity_name,entity_domain,rank,estimated_traffic,share_of_voice,captured_at
b627392b-62ec-40e7-90dd-d8bf3caae3a1,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,12,70,79,2026-06-07 17:34:06.323475
b62be901-84e8-4bbd-aa14-b970b0a2887e,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,9,160,215,2026-06-26 19:10:57.976995
b62ee0fc-1a97-4359-8000-27d8ab736e50,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,5,520,609,2026-06-16 16:19:14.667754
b6308951-b6ca-4a2a-ac38-634b24a9cf02,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,67fd382f-5b73-4921-a204-253f587a9171,Project Management Institute (PMI),pmi.org,3,1100,2183,2026-06-15 18:49:15.438763
b6324e19-4955-47b5-8f44-4360d43eccbb,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,1,3500,3968,2026-06-22 04:28:08.198951
b6393e3b-1b99-4d6a-bca9-5a1d1978a910,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,56c550d6-c58a-4fb5-8f71-af52132e7e76,Deep Judge,deepjudge.ai,5,520,624,2026-06-25 17:50:15.015215
b63bc22a-5da9-45d6-a5ed-edbcfc3b0675,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-07 17:57:47.573198
b63ddef9-11cd-420a-9fc2-ed0d4b161131,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,3,1100,1321,2026-06-21 16:08:43.319438
b643a9dc-9b25-4c83-8aad-6aa5f40c1f07,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,4a7d1f2b-28a6-4196-b23f-0b6d273d1507,West Monroe,westmonroe.com,12,70,80,2026-06-05 19:44:10.249453
b644661b-f0c9-4ac1-a70c-7f1ff2e59d8e,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,2,1800,2397,2026-06-07 13:46:08.518258
b64589d2-51e3-492f-9ba4-9f6edfe771da,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,67fd382f-5b73-4921-a204-253f587a9171,Project Management Institute (PMI),pmi.org,7,280,328,2026-06-28 18:16:52.264657
b6487a40-7320-4207-ae13-7496b607186a,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,8,210,238,2026-06-06 16:18:22.439448
b64e9d49-3154-49b5-b85e-e1986a836105,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,12,70,79,2026-06-04 16:01:47.020145
b64f6d21-2d07-49d2-af4e-5accce86e596,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,b67215e1-417e-4176-b3fc-f18deb838947,ARMA International,arma.org,2,1800,2108,2026-06-09 00:13:08.028974
b6502952-58da-4266-a2c6-67bdb6a2fb6e,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,6,380,483,2026-06-19 16:00:27.837338
b652ae01-b834-4bee-9916-f19f3fad7adc,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,8,210,465,2026-06-03 13:59:55.521838
b6538429-f672-42d7-b143-2aa3f8cd08a4,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-04 11:00:55.520054
b657adaa-ba03-4e06-94e8-4c69a21aa553,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,9,160,240,2026-06-09 00:12:51.638444
b658931f-a1dc-40eb-86af-85019e5479b4,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,205c47e9-95ff-4c32-8727-330b200fa90f,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,,0,0,2026-07-04 14:55:22.372434
b65dc871-4825-4e1a-86ab-fee39e6a4875,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2142f1a4-d142-4875-9e14-7b0e64f0c2af,Pechanga Band of Luiseño Indians,pechanga-nsn.gov,4,750,900,2026-05-25 08:39:29.600995
b661f1e2-06f9-4d9c-8754-0e4a661e335f,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,4a7d1f2b-28a6-4196-b23f-0b6d273d1507,West Monroe,westmonroe.com,,0,0,2026-06-12 20:09:34.31696
b663ef6d-0f9f-4e93-be56-fe9a10f936c4,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,,0,0,2026-07-03 00:46:18.49703
b6752dd0-bfb6-4edf-8fbd-7fa48243932a,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,06ad74d6-1d3a-4ca8-9a22-6a88b9dc13ca,IIIM - Institute of Information Management,iim.org.uk,,0,0,2026-07-03 00:45:35.6376
b676a098-5084-448e-95da-3c26a7896e00,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,1,3500,4986,2026-06-15 13:15:02.782239
b67a4955-ada3-47e4-a717-d9854a8f8156,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,706108a1-dfe0-4cf2-91b6-19f8417e23e3,competitor,3ba512ba-97fa-4f32-bbf7-2b3fd03d1d70,Infodash,getinfodash.com,4,750,1200,2026-06-02 23:00:23.205089
b67c6e49-205b-4041-a576-dafed35cf68c,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,f98ffa0d-82e8-4410-9fd7-182238c46006,competitor,4431e858-523f-4f7d-8806-e045f68867eb,Interact,interact-intranet.com,3,1100,1321,2026-06-27 22:19:44.847176
b67c94cf-a23d-4550-9542-c90fbbb219c7,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,baseline,e36e5aa3-52f3-43d0-853c-180b8a04d3b3,ClearPeople,clearpeople.com,1,3500,4202,2026-06-14 11:19:39.765112
b682f75b-9a38-43a5-a943-8d3983aed6e2,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,,Perficient,perficient.com,,0,0,2026-06-03 05:58:52.419122
b6846d0b-d2a2-4ae8-af15-36560978703c,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,5,520,699,2026-06-15 12:00:31.550744
b685025d-2b72-4285-b162-bbae178670d0,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,2,1800,3571,2026-06-25 10:48:32.612675
b687a626-553b-4b6b-ac28-a674788099cb,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,7,280,399,2026-06-12 12:03:17.942027
b688f14a-cbfd-4546-8c81-41dff68884cb,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,2a608b0e-4dbd-4eae-ac9d-3eba3d722bbe,DAMA International,dama.org,8,210,246,2026-06-16 16:19:14.667754
b68a9d93-30dc-4d76-a8e5-f70dede68f54,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,3,1100,1647,2026-06-03 18:00:28.021705
b68b2fb1-a837-4b7f-b550-9ef868fea851,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,8,210,249,2026-06-22 04:28:04.599354
b68e3a6d-0e34-40b4-9f50-6c8401a0b220,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,706108a1-dfe0-4cf2-91b6-19f8417e23e3,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,1,3500,5360,2026-06-23 23:14:27.186337
b6909756-335f-42fc-9578-96bcbe7a0ab9,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,78567db2-45af-4d57-b1ae-db90c43c6f7a,competitor,56c550d6-c58a-4fb5-8f71-af52132e7e76,Deep Judge,deepjudge.ai,,0,0,2026-07-09 15:46:01.824257
b698144d-1435-43b0-a612-572d853fa5b0,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,9,160,184,2026-06-10 23:11:18.818409
b698737c-fed0-4b98-9f3d-26e09a4d3478,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,1,3500,4453,2026-06-26 17:57:00.305092
b69beb32-6460-40d2-98d5-10334fdeaf3d,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,6,380,431,2026-06-18 05:25:41.596411
b69c3873-84e6-43e0-9466-b1af96edc90c,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,10,120,136,2026-06-21 22:28:31.596494
b69f727b-5206-4fa5-a037-8784c6bd8e3d,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-11 01:12:33.27783
b69fa3ea-79ac-462b-88d3-90e7dd695a71,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,8,210,314,2026-06-04 07:00:55.611433
b6a22da5-391e-44f7-b813-e1be14f3792d,synozur.com,,5e2b1197-eaf5-49e8-9db1-41666c100d07,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,8,210,299,2026-06-26 19:57:06.290692
b6a326b3-7c91-49a4-8c9b-fc4c35c1d177,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,11,90,120,2026-06-10 23:11:18.876146
b6ad8141-3133-41af-9ff5-ceab564878f8,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-18 04:25:38.981987
b6ad86ef-97f2-4782-a60c-20a531ab5065,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,b6bbf042-54b7-457f-bee8-b5a9610f6919,Chickasaw Nation,chickasaw.net,3,1100,1321,2026-05-13 10:40:38.154416
b6aeb364-15fb-4824-960d-c49277116190,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,b67215e1-417e-4176-b3fc-f18deb838947,ARMA International,arma.org,,0,0,2026-05-30 06:44:33.898949
b6aeb49c-c5d9-4cd4-bcda-5f85d0ce045d,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,06ad74d6-1d3a-4ca8-9a22-6a88b9dc13ca,IIIM - Institute of Information Management,iim.org.uk,4,750,1659,2026-06-17 02:00:35.042451
b6af9b4c-e317-442e-a046-d237cd750860,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,baseline,b2ef0182-5f8b-4312-9bfe-efe5acb8529a,Seminole Tribe of Florida,semtribe.com,5,520,624,2026-05-19 12:41:24.583269
b6b12e53-44f6-4037-a359-73804244c96f,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,baseline,e36e5aa3-52f3-43d0-853c-180b8a04d3b3,ClearPeople,clearpeople.com,1,3500,4202,2026-06-21 16:08:43.319438
b6b2292f-f37a-4c35-9786-93316c096753,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,b5d12262-1337-4bcf-a9d4-4ba831ef7edf,Society for Information Management,simnet.org,1,3500,4098,2026-06-22 09:28:41.977053
b6b2ec93-c36a-47dc-a0bf-c9325a37ac31,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,9,160,215,2026-06-26 19:57:05.113419
b6b84eec-a38e-48e6-b828-9f9126dac041,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,8,210,465,2026-06-09 00:13:08.928525
b6bc0922-1435-4b49-9a81-a89578fe2576,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,2,1800,2419,2026-06-22 01:29:08.898329
b6bedd61-57b7-4e08-b629-6512c06c6948,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,,0,0,2026-07-08 21:56:02.228311
b6cbc5d2-2021-448e-a501-1714374c2d76,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,3,1100,10000,2026-07-04 14:54:40.720442
b6d39547-d8a2-409c-8390-341d2386a483,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,2,1800,2133,2026-06-26 19:57:11.041057
b6d6d435-6705-4f0d-bb48-f4e7a08e6163,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,10,120,161,2026-06-20 18:44:54.965022
b6d76a76-18a4-4fae-b8c1-8a2dc562e233,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,a89840d8-543e-4a59-a040-ed273515b3dd,Cherokee Nation,cherokee.org,1,3500,4202,2026-06-05 15:47:11.629325
b6e16414-7e35-4df2-af21-f95376a098b7,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,a89840d8-543e-4a59-a040-ed273515b3dd,Cherokee Nation,cherokee.org,1,3500,4202,2026-05-24 01:38:21.501476
b6e716b9-f62e-44ca-852b-0c8f6d3734c1,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,10,120,136,2026-06-30 12:15:58.850439
b6e90374-3caa-4340-84c4-c8fe5994752c,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,baseline,37d74323-ec27-4651-bf69-7bd164c175cf,The Synozur Alliance,synozur.com,4,750,850,2026-06-18 04:25:38.933816
b6e948d5-1ae3-488b-b4d6-6db8b6572786,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,2,1800,2230,2026-06-17 02:00:05.475307
b6ea01f4-d10c-4d4b-91e5-bb32674d97f3,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,6,380,456,2026-06-12 15:06:36.102122
b6ed7a67-f6f9-48ac-9640-78d779dc9fbe,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,,Credera,credera.com,7,280,373,2026-06-07 17:34:06.286806
b6ee51a9-e6e5-4806-bc22-f893b73950cf,synozur.com,,d00a901d-8c55-4885-b810-66ed03148f47,competitor,ff3f7fb9-9972-4004-aa14-4001ca74ad8d,Avanade,avanade.com,2,1800,2069,2026-06-05 19:44:10.249453
b6f34b0b-35c5-47fb-968c-1ab2f18c3804,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,43e55426-39b1-4203-9394-fa02a08d21a9,Eagle Hill Consulting,eaglehillconsulting.com,11,90,120,2026-06-10 11:35:47.247301
b6fbbe5c-9f60-4736-9aa0-5a598b6d5e1e,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,baseline,b2ef0182-5f8b-4312-9bfe-efe5acb8529a,Seminole Tribe of Florida,semtribe.com,5,520,624,2026-06-20 22:03:05.617636
b6fdfbb1-4216-47dc-96c9-bf416be5c5c2,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,1,3500,3968,2026-06-07 13:46:08.562037
b70735e1-f446-4f58-afd8-2902e6821a71,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,1,3500,4704,2026-06-26 01:25:07.711521
b70b006a-340e-4b8e-8ded-b91004ccad60,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,3,1100,1363,2026-06-21 17:13:37.947849
b714cba5-6350-46d4-b11c-aba6abe744d8,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,f98ffa0d-82e8-4410-9fd7-182238c46006,competitor,3ba512ba-97fa-4f32-bbf7-2b3fd03d1d70,Infodash,getinfodash.com,1,3500,4202,2026-06-26 17:57:04.693379
b717fc55-e842-47c0-8d87-13e5baf5b81a,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,8e3f4d43-dc70-4cd9-9294-cffebfaae7bc,baseline,e36e5aa3-52f3-43d0-853c-180b8a04d3b3,ClearPeople,clearpeople.com,3,1100,1321,2026-06-27 17:13:58.413248
b7191c9f-69e2-4e36-b2c2-56f08f1f23a7,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,8e3f4d43-dc70-4cd9-9294-cffebfaae7bc,baseline,e36e5aa3-52f3-43d0-853c-180b8a04d3b3,ClearPeople,clearpeople.com,,0,0,2026-07-04 14:55:39.526241
b71a025d-d16d-4879-bc3e-07cce155b2ae,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,4407763f-7495-4959-82ab-9e093e58d3c6,competitor,3f99127a-dfe8-40fc-8a17-13df183c7629,Powell Software,powell-software.com,3,1100,1321,2026-06-27 17:58:46.968656
b71cba4d-781b-4f2c-bef6-67afc3441de9,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2afad96e-6670-4eff-b02e-4cb2cbbdf86e,Choctaw Nation of Oklahoma,choctawnation.com,6,380,456,2026-06-29 22:17:18.449555
b7216c4c-2571-414a-bb9b-379e1d29e8d3,synozur.com,,21ba3b7d-8501-465f-bf7a-aaf61eb0fb94,competitor,1dff90fa-d938-48b9-ac07-5d059fa04832,E78,e78partners.com,6,380,471,2026-06-13 18:45:51.022544
b721a49d-d082-4bdb-a0eb-d0023e137e59,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,706108a1-dfe0-4cf2-91b6-19f8417e23e3,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,5,520,832,2026-06-09 15:10:39.682674
b727a7fe-90a3-4678-abe3-18553c358ad7,synozur.com,,b07da724-1700-41fd-ae31-81e2d0dc5aec,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,,0,0,2026-07-03 15:28:07.16927
b728be5d-314f-44be-a060-9de11752d47e,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,,0,0,2026-07-16 02:23:31.754859
b729b76a-8261-4f12-abee-7997590f3094,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2afad96e-6670-4eff-b02e-4cb2cbbdf86e,Choctaw Nation of Oklahoma,choctawnation.com,6,380,456,2026-06-26 19:11:03.148368
b72c84f4-3f7d-4031-9eee-362271bb8942,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2142f1a4-d142-4875-9e14-7b0e64f0c2af,Pechanga Band of Luiseño Indians,pechanga-nsn.gov,4,750,900,2026-06-01 02:04:36.175897
b72d6fe4-e58e-43f0-b236-dc1fde723285,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,083e0f08-61d1-415a-a97e-839f30139987,Point B,pointb.com,10,120,136,2026-06-25 00:38:49.512724
b73115cf-1d81-4874-b480-4ba079f77ba8,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,205c47e9-95ff-4c32-8727-330b200fa90f,competitor,b779e181-a767-4d9b-88e2-6d9af2f3b828,Unily,unily.com,,0,0,2026-07-09 15:46:22.155386
b7316c56-2bf3-4a45-a21d-fde55c30d3ac,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,f98ffa0d-82e8-4410-9fd7-182238c46006,baseline,e36e5aa3-52f3-43d0-853c-180b8a04d3b3,ClearPeople,clearpeople.com,2,1800,2161,2026-06-30 15:04:28.307123
b73a4b7d-7291-4f32-a978-1dc1c885c72e,synozur.com,,110707f5-b649-41d3-b897-610fab11a453,competitor,c37c4fd7-fa11-4147-95b6-2e401489de19,Slalom,slalom.com,6,380,431,2026-06-30 11:16:19.753218
b73ccb0b-c316-49e2-b91c-e9195bdae8fe,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,115d22b8-c03c-4c3e-8093-e53399240505,Propeller,propeller.com,,0,0,2026-06-17 02:00:16.641166
b73cd9e9-594c-48af-ade3-798f37e895c1,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,ed97ac42-af9c-428c-8d77-0aaefeac88f7,competitor,2a608b0e-4dbd-4eae-ac9d-3eba3d722bbe,DAMA International,dama.org,8,210,246,2026-06-05 15:46:59.861601
b7479c1d-72ec-46c9-b9be-515469910e65,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,f98ffa0d-82e8-4410-9fd7-182238c46006,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,6,380,456,2026-06-21 16:08:34.519105
b74b1164-4ea6-4bfe-9044-368bbe745cec,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,baseline,1b529111-c936-4c2a-abc5-5b596fb15352,AIIM - The Association for Intelligent Information Management,aiim.org,6,380,841,2026-05-30 14:01:52.273835
b74b2ad6-9d34-42ed-ab3b-901f61f851c5,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2142f1a4-d142-4875-9e14-7b0e64f0c2af,Pechanga Band of Luiseño Indians,pechanga-nsn.gov,4,750,900,2026-06-26 19:11:03.148368
b74b417f-1e0b-471b-805f-cd185465b23d,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,2142f1a4-d142-4875-9e14-7b0e64f0c2af,Pechanga Band of Luiseño Indians,pechanga-nsn.gov,4,750,900,2026-06-15 17:28:17.014287
b74d3d97-1489-4bc6-9abd-e4a48402bb59,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,35b722e5-4d12-4acf-82d9-70bd480fb510,competitor,08fed942-89fc-4861-b880-b3821383c191,IAPP - International Association of Privacy Professionals,iapp.org,,0,0,2026-06-07 13:46:10.11395
b7520403-8e80-4ac8-9389-92f09541c81d,synozur.com,7f49f485-e251-4e51-8114-cce62e5ce6a9,c5bee1b8-cd9d-4bac-bd83-06da970ccf02,competitor,c14730b9-be27-439c-9a5e-9f4901396375,ISACA,isaca.org,6,380,754,2026-06-17 17:26:00.807347
b755c03b-5ca7-488c-ae7e-a4afa7fdf5e6,synozur.com,,b27ba16f-008f-451e-8afb-56459d8658e4,competitor,70119ffb-1157-4dba-b98b-ad7a3c78d74b,Pariveda,parivedasolutions.com,3,1100,1247,2026-06-24 05:36:10.302183
b756e4b9-5009-4821-8634-7a08bcb87324,synozur.com,,f0c83c3f-afb9-402b-ba25-b314903d2a1a,competitor,f6c55d87-9047-49ba-b332-7fe2c727c47d,Ninety,ninety.io,,0,0,2026-07-03 15:28:46.866403
b758b06b-7e81-45b9-8408-729336151cc7,synozur.com,0ac8db60-16c4-4665-a8f3-e4655a5a29b5,dcc71e3b-099e-439a-8039-449adb118885,competitor,7bb038a9-f9b1-46fb-b8b5-6d509c219457,Bloomfire,bloomfire.com,,0,0,2026-07-03 15:29:01.658711
b75feb7a-37f4-4fea-b284-a569cf5d17f3,synozur.com,ea07a669-2e2b-4dbc-84fd-42f0009d0955,58d56fab-2d51-44ec-ae0e-3ba8da88b4cb,competitor,4f7e4e87-ad64-43a0-b70f-d8ac4fbedf73,Mohegan Tribe,mohegan.nsn.gov,7,280,336,2026-05-08 22:33:30.070437
